"","Sample.name","Sample.collection.time","Glycan.type","mass","Composition: dHex-HexNAc-NeuAc-Hex","Intensity","Rsquared"
"659","P20","22plus4","Core 2",1881.9048,"0-4-0-4",0.811702605525684,0.991428024491841
"279","P20","22plus4","Core 2",1896.9044,"2-2-1-3",1.23807696724887,0.701226530642061
"2889","P20","22plus4","Polyhexose",1905.8982,"0-0-0-9",0.5728913644215,0.965544282161951
"3211","P20","22plus4","Core 2",1913.9196,"3-2-0-4",0.824751322080226,0.628393394339975
"269","P20","22plus4","Core 2",1937.931,"2-3-1-2",0.747328843373102,0.410552433432558
"5211","P20","22plus4","Core 2",1954.9462,"3-3-0-3",0.563125306131219,0.0580336298767713
"399","P20","22plus4","Core 2",1967.9416,"1-3-1-3",2.36140560781224,0.94400054142066
"469","P20","22plus4","Core 2",1984.9568,"2-3-0-4",0.758301340309754,0.464862981118701
"309","P20","22plus4","Core 2",1995.9728,"3-4-0-2",0.666112384834213,0.0631478679084673
"449","P20","22plus4","Core 2",2025.9834,"2-4-0-3",0.643780621035603,0.317993709730184
"689","P20","22plus4","Core 2",2055.994,"1-4-0-4",1.47561756168209,0.972690712988581
"2899","P20","22plus4","Polyhexose",2109.998,"0-0-0-10",0.733475571928048,0.664065312687732
"609","P20","22plus4","Core 2",2129.0354,"4-3-0-3",0.754968409012082,0.0382892272238671
"489","P20","22plus4","Core 2",2142.0308,"2-3-1-3",1.6709727782339,0.646553793305847
"359","P20","22plus4","Core 2",2155.0262,"0-3-2-3",0.748010750487314,0.210562070804591
"559","P20","22plus4","Core 2",2159.046,"3-3-0-4",0.642231516665756,0.210562070804591
"4113","P20","22plus4","Core 2",2172.0414,"1-3-1-4",0.541766674087527,0.474272918936081
"479","P20","22plus4","Core 2",2189.0566,"2-3-0-5",0.509453246705564,0.111003843399531
"539","P20","22plus4","Core 2",2200.0726,"3-4-0-3",0.616183702678289,0.191309853105996
"409","P20","22plus4","Core 2",2213.068,"1-4-1-3",0.500861207897885,0.0430478137111644
"759","P20","22plus4","Core 2",2230.0832,"2-4-0-4",0.584007303756636,0.0149150262437161
"669","P20","22plus4","Core 2",2243.0786,"0-4-1-4",0.508809828261297,0.00484360965336947
"709","P20","22plus4","Core 2",2260.0938,"1-4-0-5",0.52641149896648,0.112344749262065
"459","P20","22plus4","Core 2",2271.1098,"2-5-0-3",0.305883315337204,0.684889106349998
"699","P20","22plus4","Core 2",2301.1204,"1-5-0-4",0.368287288943604,0.0115220501825421
"2909","P20","22plus4","Polyhexose",2314.0978,"0-0-0-11",0.333788627213072,0.136417397875743
"579","P20","22plus4","Core 2",2316.12,"3-3-1-3",0.30583419594162,0.136417397875743
"4211","P20","22plus4","Core 2",2329.1154,"1-3-2-3",0.33098001357211,0.0440927087890597
"1069","P20","22plus4","Core 2",2331.131,"0-5-0-5",0.243526360184884,0.0440927087890597
"639","P20","22plus4","Core 2",2333.1352,"4-3-0-4",0.292681045732468,0.0440927087890597
"509","P20","22plus4","Core 2",2346.1306,"2-3-1-4",0.376967935568909,0.434187297639292
"569","P20","22plus4","Core 2",2363.1458,"3-3-0-5",0.421759989855769,0.767804063365199
"6113","P20","22plus4","Core 2",2374.1618,"4-4-0-3",0.425846642085772,0.331443398870247
"499","P20","22plus4","Core 2",2387.1572,"2-4-1-3",0.392160611308062,0.0178839063516562
"849","P20","22plus4","Core 2",2404.1724,"3-4-0-4",0.461545739813351,0.422219479305985
"7113","P20","22plus4","Core 2",2417.1678,"1-4-1-4",0.495869046423964,0.00888003264005836
"789","P20","22plus4","Core 2",2434.183,"2-4-0-5",0.465541618505079,0.540909951048487
"549","P20","22plus4","Core 2",2445.199,"3-5-0-3",0.327029791806349,0.691014085113351
"769","P20","22plus4","Core 2",2475.2096,"2-5-0-4",0.37276369581408,0.207199818664963
"5113","P20","22plus4","Core 2",2503.2046,"2-3-2-3",0,0
"1099","P20","22plus4","Core 2",2505.2202,"1-5-0-5",0,0
"29110","P20","22plus4","Polyhexose",2518.1976,"0-0-0-12",0,0
"599","P20","22plus4","Core 2",2520.2198,"3-3-1-4",0,0
"649","P20","22plus4","Core 2",2537.235,"4-3-0-5",0,0
"589","P20","22plus4","Core 2",2561.2464,"3-4-1-3",0,0
"939","P20","22plus4","Core 2",2578.2616,"4-4-0-4",0,0
"809","P20","22plus4","Core 2",2591.257,"2-4-1-4",0,0
"679","P20","22plus4","Core 2",2604.2524,"0-4-2-4",0,0
"879","P20","22plus4","Core 2",2608.2722,"3-4-0-5",0,0
"6211","P20","22plus4","Core 2",2619.2882,"4-5-0-3",0,0
"739","P20","22plus4","Core 2",2621.2676,"1-4-1-5",0,0
"799","P20","22plus4","Core 2",2638.2828,"2-4-0-6",0,0
"859","P20","22plus4","Core 2",2649.2988,"3-5-0-4",0,0
"7211","P20","22plus4","Core 2",2662.2942,"1-5-1-4",0,0
"1169","P20","22plus4","Core 2",2679.3094,"2-5-0-5",0,0
"1079","P20","22plus4","Core 2",2692.3048,"0-5-1-5",0,0
"11112","P20","22plus4","Core 2",2709.32,"1-5-0-6",0,0
"779","P20","22plus4","Core 2",2720.336,"2-6-0-4",0,0
"2929","P20","22plus4","Polyhexose",2722.2974,"0-0-0-13",0,0
"1109","P20","22plus4","Core 2",2750.3466,"1-6-0-5",0,0
"10112","P20","22plus4","Core 2",2752.3508,"5-4-0-4",0,0
"899","P20","22plus4","Core 2",2765.3462,"3-4-1-4",0,0
"749","P20","22plus4","Core 2",2778.3416,"1-4-2-4",0,0
"1569","P20","22plus4","Core 2",2780.3572,"0-6-0-6",0,0
"969","P20","22plus4","Core 2",2782.3614,"4-4-0-5",0,0
"8211","P20","22plus4","Core 2",2795.3568,"2-4-1-5",0,0
"889","P20","22plus4","Core 2",2812.372,"3-4-0-6",0,0
"949","P20","22plus4","Core 2",2823.388,"4-5-0-4",0,0
"8113","P20","22plus4","Core 2",2836.3834,"2-5-1-4",0,0
"1259","P20","22plus4","Core 2",2853.3986,"3-5-0-5",0,0
"11210","P20","22plus4","Core 2",2866.394,"1-5-1-5",0,0
"1199","P20","22plus4","Core 2",2883.4092,"2-5-0-6",0,0
"869","P20","22plus4","Core 2",2894.4252,"3-6-0-4",0,0
"1179","P20","22plus4","Core 2",2924.4358,"2-6-0-5",0,0
"2939","P20","22plus4","Polyhexose",2926.3972,"0-0-0-14",0,0
"989","P20","22plus4","Core 2",2939.4354,"4-4-1-4",0,0
"839","P20","22plus4","Core 2",2952.4308,"2-4-2-4",0,0
"1599","P20","22plus4","Core 2",2954.4464,"1-6-0-6",0,0
"1049","P20","22plus4","Core 2",2956.4506,"5-4-0-5",0,0
"9112","P20","22plus4","Core 2",2969.446,"3-4-1-5",0,0
"979","P20","22plus4","Core 2",2986.4612,"4-4-0-6",0,0
"10210","P20","22plus4","Core 2",2997.4772,"5-5-0-4",0,0
"150","P20","24plus5","Core 1",534.2262,"0-1-0-1",3045.92311183441,0.998143943399063
"28310","P20","24plus5","STn",691.3002,"0-1-1-0",665.454382619351,0.908071683786434
"440","P20","24plus5","Core 1",708.3154,"1-1-0-1",293.322399597141,0.293359859866904
"240","P20","24plus5","Core 1",895.4,"0-1-1-1",1618.27511654235,0.997558689609378
"640","P20","24plus5","Core 1",912.4152,"1-1-0-2",88.8965780249322,0.678907058548439
"540","P20","24plus5","Core 1",953.4418,"1-2-0-1",52.7569578576543,0.344079783585013
"1030","P20","24plus5","Core 2",983.4524,"0-2-0-2",1515.38773304748,0.997047560556555
"740","P20","24plus5","Core 1",1069.4892,"1-1-1-1",30.2438047134914,0.167886975739146
"28410","P20","24plus5","Polyhexose",1089.499,"0-0-0-5",32.2804870444698,0.0834215640685048
"1311","P20","24plus5","Core 2",1157.5416,"1-2-0-2",274.001424340106,0.992255593863084
"340","P20","24plus5","Core 1",1256.5738,"0-1-2-1",47.6394955775423,0.967127034510566
"922","P20","24plus5","Core 1",1273.589,"1-1-1-2",12.8587866661601,0.309328417996982
"28510","P20","24plus5","Polyhexose",1293.5988,"0-0-0-6",16.1392582357515,0.0990840669403057
"840","P20","24plus5","Core 1",1314.6156,"1-2-1-1",12.6618777267592,0.647243723525245
"2010","P20","24plus5","Core 2",1331.6308,"2-2-0-2",18.7404118660926,0.694788653183707
"1131","P20","24plus5","Core 2",1344.6262,"0-2-1-2",65.6630762388863,0.992648210675222
"1512","P20","24plus5","Core 2",1361.6414,"1-2-0-3",10.7833431401034,0.345019456101933
"1410","P20","24plus5","Core 2",1402.668,"1-3-0-2",9.54221029882685,0.57459775694425
"3310","P20","24plus5","Core 2",1432.6786,"0-3-0-3",6.89239712499346,0.000279535216342442
"28610","P20","24plus5","Polyhexose",1497.6986,"0-0-0-7",6.41342654996504,0.090444350748809
"2817","P20","24plus5","Core 2",1505.72,"3-2-0-2",6.63652761937662,0.809241130500435
"1610","P20","24plus5","Core 2",1518.7154,"1-2-1-2",34.0892328533295,0.994228566817193
"2310","P20","24plus5","Core 2",1535.7306,"2-2-0-3",6.50893813546968,0.021814036456747
"2114","P20","24plus5","Core 2",1576.7572,"2-3-0-2",5.01663191613012,0.681094416225554
"3610","P20","24plus5","Core 2",1606.7678,"1-3-0-3",6.20572373091513,0.725218855750559
"2510","P20","24plus5","Core 2",1692.8046,"2-2-1-2",3.91682591045762,0.729804752732436
"28710","P20","24plus5","Polyhexose",1701.7984,"0-0-0-8",4.31526286635302,0.392930852672451
"1214","P20","24plus5","Core 2",1705.8,"0-2-2-2",4.72126668619195,0.392930852672451
"3114","P20","24plus5","Core 2",1709.8198,"3-2-0-3",2.77160810882658,0.392930852672451
"1810","P20","24plus5","Core 2",1722.8152,"1-2-1-3",3.32449195307255,0.0180243009568211
"2410","P20","24plus5","Core 2",1739.8304,"2-2-0-4",4.11001519836916,0.163296114090074
"2930","P20","24plus5","Core 2",1750.8464,"3-3-0-2",2.77132486285784,0.979014493732549
"1710","P20","24plus5","Core 2",1763.8418,"1-3-1-2",3.74932190663877,0.458038032976536
"4310","P20","24plus5","Core 2",1780.857,"2-3-0-3",5.04024843222211,0.875981511004669
"3410","P20","24plus5","Core 2",1793.8524,"0-3-1-3",3.55065824410507,0.120947209266365
"3810","P20","24plus5","Core 2",1810.8676,"1-3-0-4",2.92807371021678,0.323043661034682
"2212","P20","24plus5","Core 2",1821.8836,"2-4-0-2",3.56826715442654,0.0541792436496745
"3710","P20","24plus5","Core 2",1851.8942,"1-4-0-3",2.32405690792463,0.76009036354806
"1910","P20","24plus5","Core 2",1879.8892,"1-2-2-2",2.78915462568413,0.195769412145996
"6510","P20","24plus5","Core 2",1881.9048,"0-4-0-4",1.89901081395918,0.195769412145996
"2710","P20","24plus5","Core 2",1896.9044,"2-2-1-3",2.06614462155994,0.521571653054412
"28810","P20","24plus5","Polyhexose",1905.8982,"0-0-0-9",1.94945166195418,0.523225504065528
"3212","P20","24plus5","Core 2",1913.9196,"3-2-0-4",2.81456758501335,0.296503753022038
"2610","P20","24plus5","Core 2",1937.931,"2-3-1-2",2.45756169708005,0.422774790316028
"5212","P20","24plus5","Core 2",1954.9462,"3-3-0-3",2.41945915023298,0.00610387401831534
"3910","P20","24plus5","Core 2",1967.9416,"1-3-1-3",2.34337377332146,0.753801103243936
"4610","P20","24plus5","Core 2",1984.9568,"2-3-0-4",2.32286411180224,0.0611278381293018
"3010","P20","24plus5","Core 2",1995.9728,"3-4-0-2",1.86879496529057,0.927880678252713
"4410","P20","24plus5","Core 2",2025.9834,"2-4-0-3",2.51321419046277,0.541739833793829
"6810","P20","24plus5","Core 2",2055.994,"1-4-0-4",1.80579688171633,0.0819583115117394
"28910","P20","24plus5","Polyhexose",2109.998,"0-0-0-10",1.99743316186037,0.183511257534383
"6010","P20","24plus5","Core 2",2129.0354,"4-3-0-3",1.84917667688035,0.0272002183566827
"4810","P20","24plus5","Core 2",2142.0308,"2-3-1-3",1.96965719716176,0.291697279623352
"3510","P20","24plus5","Core 2",2155.0262,"0-3-2-3",1.96690051719791,0.0325181092847392
"5510","P20","24plus5","Core 2",2159.046,"3-3-0-4",1.59963752417958,0.0325181092847392
"4114","P20","24plus5","Core 2",2172.0414,"1-3-1-4",1.56802531081435,0.366213237232693
"4710","P20","24plus5","Core 2",2189.0566,"2-3-0-5",2.39536843496212,0.0382871767933757
"5310","P20","24plus5","Core 2",2200.0726,"3-4-0-3",2.01065583037235,0.0872376757768061
"4010","P20","24plus5","Core 2",2213.068,"1-4-1-3",1.67394376568618,2.7593368042049e-05
"7510","P20","24plus5","Core 2",2230.0832,"2-4-0-4",1.81592887685873,0.0799782224432675
"6610","P20","24plus5","Core 2",2243.0786,"0-4-1-4",1.52334526577763,0.0698196123489764
"7010","P20","24plus5","Core 2",2260.0938,"1-4-0-5",1.65276323910536,0.0128514247832359
"4510","P20","24plus5","Core 2",2271.1098,"2-5-0-3",1.29283559922076,0.569985620097756
"6910","P20","24plus5","Core 2",2301.1204,"1-5-0-4",1.471566936634,0.00579658823623403
"29010","P20","24plus5","Polyhexose",2314.0978,"0-0-0-11",0.993368403645667,0.00135692896481715
"5710","P20","24plus5","Core 2",2316.12,"3-3-1-3",1.12417974310539,0.00135692896481715
"4212","P20","24plus5","Core 2",2329.1154,"1-3-2-3",1.10145531072269,0.00337244166350257
"10610","P20","24plus5","Core 2",2331.131,"0-5-0-5",0.324922573360828,0.00337244166350257
"6310","P20","24plus5","Core 2",2333.1352,"4-3-0-4",1.36676729429468,0.00337244166350257
"5010","P20","24plus5","Core 2",2346.1306,"2-3-1-4",1.58313101282547,0.18222932088125
"5610","P20","24plus5","Core 2",2363.1458,"3-3-0-5",1.3588431728841,0.635072681545346
"6114","P20","24plus5","Core 2",2374.1618,"4-4-0-3",1.79237814068708,0.905032279402944
"4910","P20","24plus5","Core 2",2387.1572,"2-4-1-3",1.53178605456354,0.0664149940510736
"8410","P20","24plus5","Core 2",2404.1724,"3-4-0-4",1.26431405988329,0.234223627401262
"7114","P20","24plus5","Core 2",2417.1678,"1-4-1-4",1.39152158784233,0.272573581552421
"7810","P20","24plus5","Core 2",2434.183,"2-4-0-5",1.47953473917447,0.353419455477502
"5410","P20","24plus5","Core 2",2445.199,"3-5-0-3",1.39113943962212,0.000982020586266373
"7610","P20","24plus5","Core 2",2475.2096,"2-5-0-4",1.33401139707325,0.00546839626779369
"5114","P20","24plus5","Core 2",2503.2046,"2-3-2-3",0,0
"10910","P20","24plus5","Core 2",2505.2202,"1-5-0-5",0,0
"29111","P20","24plus5","Polyhexose",2518.1976,"0-0-0-12",0,0
"5910","P20","24plus5","Core 2",2520.2198,"3-3-1-4",0,0
"6410","P20","24plus5","Core 2",2537.235,"4-3-0-5",0,0
"5810","P20","24plus5","Core 2",2561.2464,"3-4-1-3",0,0
"9310","P20","24plus5","Core 2",2578.2616,"4-4-0-4",0,0
"8010","P20","24plus5","Core 2",2591.257,"2-4-1-4",0,0
"6710","P20","24plus5","Core 2",2604.2524,"0-4-2-4",0,0
"8710","P20","24plus5","Core 2",2608.2722,"3-4-0-5",0,0
"6212","P20","24plus5","Core 2",2619.2882,"4-5-0-3",0,0
"7310","P20","24plus5","Core 2",2621.2676,"1-4-1-5",0,0
"7910","P20","24plus5","Core 2",2638.2828,"2-4-0-6",0,0
"8510","P20","24plus5","Core 2",2649.2988,"3-5-0-4",0,0
"7212","P20","24plus5","Core 2",2662.2942,"1-5-1-4",0,0
"11610","P20","24plus5","Core 2",2679.3094,"2-5-0-5",0,0
"10710","P20","24plus5","Core 2",2692.3048,"0-5-1-5",0,0
"11113","P20","24plus5","Core 2",2709.32,"1-5-0-6",0,0
"7710","P20","24plus5","Core 2",2720.336,"2-6-0-4",0,0
"29210","P20","24plus5","Polyhexose",2722.2974,"0-0-0-13",0,0
"11010","P20","24plus5","Core 2",2750.3466,"1-6-0-5",0,0
"10113","P20","24plus5","Core 2",2752.3508,"5-4-0-4",0,0
"8910","P20","24plus5","Core 2",2765.3462,"3-4-1-4",0,0
"7410","P20","24plus5","Core 2",2778.3416,"1-4-2-4",0,0
"15610","P20","24plus5","Core 2",2780.3572,"0-6-0-6",0,0
"9610","P20","24plus5","Core 2",2782.3614,"4-4-0-5",0,0
"8212","P20","24plus5","Core 2",2795.3568,"2-4-1-5",0,0
"8810","P20","24plus5","Core 2",2812.372,"3-4-0-6",0,0
"9410","P20","24plus5","Core 2",2823.388,"4-5-0-4",0,0
"8114","P20","24plus5","Core 2",2836.3834,"2-5-1-4",0,0
"12510","P20","24plus5","Core 2",2853.3986,"3-5-0-5",0,0
"11211","P20","24plus5","Core 2",2866.394,"1-5-1-5",0,0
"11910","P20","24plus5","Core 2",2883.4092,"2-5-0-6",0,0
"8610","P20","24plus5","Core 2",2894.4252,"3-6-0-4",0,0
"11710","P20","24plus5","Core 2",2924.4358,"2-6-0-5",0,0
"29310","P20","24plus5","Polyhexose",2926.3972,"0-0-0-14",0,0
"9810","P20","24plus5","Core 2",2939.4354,"4-4-1-4",0,0
"8310","P20","24plus5","Core 2",2952.4308,"2-4-2-4",0,0
"15910","P20","24plus5","Core 2",2954.4464,"1-6-0-6",0,0
"10410","P20","24plus5","Core 2",2956.4506,"5-4-0-5",0,0
"9113","P20","24plus5","Core 2",2969.446,"3-4-1-5",0,0
"9710","P20","24plus5","Core 2",2986.4612,"4-4-0-6",0,0
"10211","P20","24plus5","Core 2",2997.4772,"5-5-0-4",0,0
"160","P11","20plus2","Core 1",534.2262,"0-1-0-1",446.24883957168,0.446935359333096
"28311","P11","20plus2","STn",691.3002,"0-1-1-0",366.857184884918,0.941856244212643
"450","P11","20plus2","Core 1",708.3154,"1-1-0-1",551.146674762819,0.999944372917358
"250","P11","20plus2","Core 1",895.4,"0-1-1-1",256.451357440039,0.982233883033302
"650","P11","20plus2","Core 1",912.4152,"1-1-0-2",87.73361228415,0.999345195548112
"550","P11","20plus2","Core 1",953.4418,"1-2-0-1",24.9095569342026,0.104700066658023
"1031","P11","20plus2","Core 2",983.4524,"0-2-0-2",197.546018070784,0.993839278092035
"750","P11","20plus2","Core 1",1069.4892,"1-1-1-1",23.3911349137807,0.87502512757101
"28411","P11","20plus2","Polyhexose",1089.499,"0-0-0-5",12.5431645240171,0.153438464946934
"1312","P11","20plus2","Core 2",1157.5416,"1-2-0-2",129.837576810464,0.993880130222802
"350","P11","20plus2","Core 1",1256.5738,"0-1-2-1",18.7551210712317,0.961660456770693
"923","P11","20plus2","Core 1",1273.589,"1-1-1-2",6.29237181602034,0.782187943625612
"28511","P11","20plus2","Polyhexose",1293.5988,"0-0-0-6",4.49472641551291,0.0628890359923031
"850","P11","20plus2","Core 1",1314.6156,"1-2-1-1",4.31667889888799,0.415495389013229
"2011","P11","20plus2","Core 2",1331.6308,"2-2-0-2",28.2950258964596,0.971598120321153
"1132","P11","20plus2","Core 2",1344.6262,"0-2-1-2",29.7848803988752,0.983278374775025
"1513","P11","20plus2","Core 2",1361.6414,"1-2-0-3",8.6403235584071,0.929190029449087
"1411","P11","20plus2","Core 2",1402.668,"1-3-0-2",3.10337422110806,0.0610962167233606
"3311","P11","20plus2","Core 2",1432.6786,"0-3-0-3",3.64929391542191,0.538810820620124
"28611","P11","20plus2","Polyhexose",1497.6986,"0-0-0-7",2.31882855953339,0.197795007509283
"2818","P11","20plus2","Core 2",1505.72,"3-2-0-2",3.3415823266119,0.982482578555173
"1611","P11","20plus2","Core 2",1518.7154,"1-2-1-2",7.97763688191679,0.989315234844117
"2311","P11","20plus2","Core 2",1535.7306,"2-2-0-3",8.5768262470425,0.977362296334721
"2115","P11","20plus2","Core 2",1576.7572,"2-3-0-2",1.90512512234597,0.083866554953072
"3611","P11","20plus2","Core 2",1606.7678,"1-3-0-3",3.60967564592677,0.868719776189881
"2511","P11","20plus2","Core 2",1692.8046,"2-2-1-2",2.80226195412499,0.533997654150637
"28711","P11","20plus2","Polyhexose",1701.7984,"0-0-0-8",1.5182917526009,0.79139745652665
"1215","P11","20plus2","Core 2",1705.8,"0-2-2-2",1.79771233246805,0.79139745652665
"3115","P11","20plus2","Core 2",1709.8198,"3-2-0-3",4.13737298941552,0.79139745652665
"1811","P11","20plus2","Core 2",1722.8152,"1-2-1-3",1.62385236959929,0.27975056976075
"2411","P11","20plus2","Core 2",1739.8304,"2-2-0-4",1.6793982507685,0.963235610350928
"2940","P11","20plus2","Core 2",1750.8464,"3-3-0-2",1.58634495519502,0.819743758055956
"1711","P11","20plus2","Core 2",1763.8418,"1-3-1-2",1.59755598441961,0.457849501025741
"4311","P11","20plus2","Core 2",1780.857,"2-3-0-3",2.45750734723308,0.680275212963508
"3411","P11","20plus2","Core 2",1793.8524,"0-3-1-3",1.48736067919518,0.418331570364639
"3811","P11","20plus2","Core 2",1810.8676,"1-3-0-4",1.42085334640739,0.315369110953059
"2213","P11","20plus2","Core 2",1821.8836,"2-4-0-2",1.7932076900471,0.00220104686513822
"3711","P11","20plus2","Core 2",1851.8942,"1-4-0-3",1.59360886156195,0.1078465733437
"1911","P11","20plus2","Core 2",1879.8892,"1-2-2-2",1.22155764052428,0.365004404781357
"6511","P11","20plus2","Core 2",1881.9048,"0-4-0-4",1.13737411898506,0.365004404781357
"2711","P11","20plus2","Core 2",1896.9044,"2-2-1-3",1.80464217575278,0.423192721506266
"28811","P11","20plus2","Polyhexose",1905.8982,"0-0-0-9",1.46553326737223,0.356037439578358
"3213","P11","20plus2","Core 2",1913.9196,"3-2-0-4",1.60322367221508,0.417755501673474
"2611","P11","20plus2","Core 2",1937.931,"2-3-1-2",1.38348783657673,0.027980137257191
"5213","P11","20plus2","Core 2",1954.9462,"3-3-0-3",1.47980496298656,0.38004305906885
"3911","P11","20plus2","Core 2",1967.9416,"1-3-1-3",1.23393432983385,0.763850633106436
"4611","P11","20plus2","Core 2",1984.9568,"2-3-0-4",1.45609377585022,0.000798010485990166
"3011","P11","20plus2","Core 2",1995.9728,"3-4-0-2",1.23112731232702,0.0149574785453194
"4411","P11","20plus2","Core 2",2025.9834,"2-4-0-3",1.40536088428605,0.264170339776128
"6811","P11","20plus2","Core 2",2055.994,"1-4-0-4",1.22609278218014,0.0703998035938979
"28911","P11","20plus2","Polyhexose",2109.998,"0-0-0-10",1.40665111973005,0.776148675255268
"6011","P11","20plus2","Core 2",2129.0354,"4-3-0-3",1.14115934678851,0.368003495781409
"4811","P11","20plus2","Core 2",2142.0308,"2-3-1-3",1.16961260715023,0.441998540286757
"3511","P11","20plus2","Core 2",2155.0262,"0-3-2-3",1.22179564649707,0.0730885500649991
"5511","P11","20plus2","Core 2",2159.046,"3-3-0-4",1.1073318230828,0.0730885500649991
"4115","P11","20plus2","Core 2",2172.0414,"1-3-1-4",1.11354908934606,0.00954171570444616
"4711","P11","20plus2","Core 2",2189.0566,"2-3-0-5",1.16557192211405,0.0297686485821921
"5311","P11","20plus2","Core 2",2200.0726,"3-4-0-3",1.19557673921838,0.694794628386553
"4011","P11","20plus2","Core 2",2213.068,"1-4-1-3",1.14957810726077,0.0057792044708265
"7511","P11","20plus2","Core 2",2230.0832,"2-4-0-4",1.13368811629159,0.0368725376452272
"6611","P11","20plus2","Core 2",2243.0786,"0-4-1-4",1.21279292789151,0.865119912591121
"7011","P11","20plus2","Core 2",2260.0938,"1-4-0-5",1.09482249784522,0.798030350287894
"4511","P11","20plus2","Core 2",2271.1098,"2-5-0-3",0.93994110428999,0.5657939745774
"6911","P11","20plus2","Core 2",2301.1204,"1-5-0-4",0.950212953331134,0.0608826599758716
"29011","P11","20plus2","Polyhexose",2314.0978,"0-0-0-11",0.519973134914117,0.0671164544057625
"5711","P11","20plus2","Core 2",2316.12,"3-3-1-3",0.735005373652874,0.0671164544057625
