,dHex_count,HexNAc_count,NeuAc_count,Hex_count,mass,Glycan_type,Intensity,Rsquared,Sample_collection_time,Sample_name,Sample_collection
13171,6,1,0,0,3808.8924,Tri,1.35049105794198,0.957667120288518,18plus4,P14,P14-18plus4
13172,3,0,1,2,3810.8718,Tri,0.69230197890822,0.957667120288518,18plus4,P14,P14-18plus4
13173,4,1,1,0,3821.8878,Tri,14.895514833533,0.971145666483105,18plus4,P14,P14-18plus4
13174,2,1,2,0,3834.8832,Tri,46.0762856890394,0.994024286509959,18plus4,P14,P14-18plus4
13175,1,1,0,0,3836.8722,Penta,2.33739066915532,0.994024286509959,18plus4,P14,P14-18plus4
13176,5,0,0,0,3838.903,Tetra,2.87920456766531,0.994024286509959,18plus4,P14,P14-18plus4
13177,0,1,3,0,3847.8786,Tri,3.29572995406165,0.981230922461468,18plus4,P14,P14-18plus4
13178,3,0,1,0,3851.8984,Tetra,37.0363625055918,0.981230922461468,18plus4,P14,P14-18plus4
13179,1,0,2,0,3864.8938,Tetra,16.8405927802789,0.997000342574324,18plus4,P14,P14-18plus4
13180,0,0,0,0,3866.9094,Hexa,1.30093713524771,0.997000342574324,18plus4,P14,P14-18plus4
13181,4,0,0,1,3868.9136,Tetra,1.87357950689639,0.997000342574324,18plus4,P14,P14-18plus4
13182,5,2,0,0,3879.9296,Tri,6.37142535121608,0.933868235890476,18plus4,P14,P14-18plus4
13183,2,0,1,1,3881.909,Tetra,0.352697538706524,0.933868235890476,18plus4,P14,P14-18plus4
13184,3,2,1,0,3892.925,Tri,9.78420961801028,0.986557978184383,18plus4,P14,P14-18plus4
13185,2,1,1,0,3922.9356,Tetra,12.4101709793503,0.995823930373968,18plus4,P14,P14-18plus4
13186,6,0,1,0,3924.9398,Tri,0.218978625434176,0.995823930373968,18plus4,P14,P14-18plus4
13187,0,1,2,0,3935.931,Tetra,1.15679929310773,0.984136766536822,18plus4,P14,P14-18plus4
13188,4,0,2,0,3937.9352,Tri,3.76742451539151,0.984136766536822,18plus4,P14,P14-18plus4
13189,3,0,0,0,3939.9508,Penta,3.04111797823418,0.984136766536822,18plus4,P14,P14-18plus4
13190,7,0,0,1,3941.955,Tri,0.0311662396874151,0.984136766536822,18plus4,P14,P14-18plus4
13191,2,0,3,0,3950.9306,Tri,5.74428454598684,0.998534837966267,18plus4,P14,P14-18plus4
13192,1,0,1,0,3952.9462,Penta,14.1578680554223,0.998534837966267,18plus4,P14,P14-18plus4
13193,5,0,1,1,3954.9504,Tri,0.0,0.998534837966267,18plus4,P14,P14-18plus4
13194,2,3,1,0,3963.9622,Tri,1.26809203310948,0.942982883676697,18plus4,P14,P14-18plus4
13195,3,0,2,1,3967.9458,Tri,2.302290516326,0.942982883676697,18plus4,P14,P14-18plus4
13196,2,0,0,1,3969.988,Penta,0.485212455110494,0.942982883676697,18plus4,P14,P14-18plus4
13197,6,0,0,2,3971.9656,Tri,0.20827790047417,0.942982883676697,18plus4,P14,P14-18plus4
13198,1,2,1,0,3993.9728,Tetra,2.34247919159163,0.988947614733758,18plus4,P14,P14-18plus4
13199,5,1,1,0,3995.977,Tri,6.76341618675727,0.988947614733758,18plus4,P14,P14-18plus4
13200,3,1,2,0,4008.9724,Tri,26.2604613667274,0.995060093022031,18plus4,P14,P14-18plus4
13201,2,1,0,0,4010.9614,Penta,1.59411810799782,0.995060093022031,18plus4,P14,P14-18plus4
13202,6,0,0,0,4012.9922,Tetra,0.601088340692753,0.995060093022031,18plus4,P14,P14-18plus4
13203,1,1,3,0,4021.9678,Tri,9.39916718889674,0.98404605861058,18plus4,P14,P14-18plus4
13204,0,1,1,0,4023.9568,Penta,4.79426003688198,0.98404605861058,18plus4,P14,P14-18plus4
13205,4,0,1,0,4025.9876,Tetra,15.5945462145178,0.98404605861058,18plus4,P14,P14-18plus4
13206,2,0,2,0,4038.983,Tetra,16.30337547621,0.994615049820475,18plus4,P14,P14-18plus4
13207,1,0,0,0,4040.9986,Hexa,2.11247309761681,0.994615049820475,18plus4,P14,P14-18plus4
13208,5,0,0,1,4043.0028,Tetra,1.21762909601967,0.994615049820475,18plus4,P14,P14-18plus4
13209,0,0,3,0,4051.9784,Tetra,5.26988574604793,0.989983448364582,18plus4,P14,P14-18plus4
13210,6,2,0,0,4054.0188,Tri,3.13824996733119,0.989983448364582,18plus4,P14,P14-18plus4
13211,3,0,1,1,4055.9982,Tetra,1.11380299885445,0.989983448364582,18plus4,P14,P14-18plus4
13212,4,2,1,0,4067.0142,Tri,7.24136906337579,0.992582764601537,18plus4,P14,P14-18plus4
13213,1,0,2,1,4068.9936,Tetra,0.752473329078417,0.992582764601537,18plus4,P14,P14-18plus4
13214,4,0,0,2,4073.0134,Tetra,0.667046890341165,0.992582764601537,18plus4,P14,P14-18plus4
13215,2,2,2,0,4080.0096,Tri,2.16564152215674,0.961522570249766,18plus4,P14,P14-18plus4
13216,1,2,0,0,4081.972,Penta,1.18228537709237,0.961522570249766,18plus4,P14,P14-18plus4
13217,5,1,0,0,4084.0294,Tetra,1.97422291070876,0.961522570249766,18plus4,P14,P14-18plus4
13218,2,0,1,2,4086.0088,Tetra,0.284810443037523,0.961522570249766,18plus4,P14,P14-18plus4
13219,3,1,1,0,4097.0248,Tetra,10.8387380209709,0.984685009386541,18plus4,P14,P14-18plus4
13220,1,1,2,0,4110.0202,Tetra,5.28870827899896,0.981242421637481,18plus4,P14,P14-18plus4
13221,5,0,2,0,4112.0244,Tri,2.24186482812391,0.981242421637481,18plus4,P14,P14-18plus4
13222,4,0,0,0,4114.04,Penta,2.7736126293662,0.981242421637481,18plus4,P14,P14-18plus4
13223,3,0,3,0,4125.0198,Tri,3.92469969029749,0.996948204343509,18plus4,P14,P14-18plus4
13224,2,0,1,0,4127.0354,Penta,12.9381779731201,0.996948204343509,18plus4,P14,P14-18plus4
13225,6,0,1,1,4129.0396,Tri,0.0,0.996948204343509,18plus4,P14,P14-18plus4
13226,3,3,1,0,4138.0514,Tri,1.06611743776226,0.957761148047699,18plus4,P14,P14-18plus4
13227,0,0,2,0,4140.0308,Penta,1.33765294851456,0.957761148047699,18plus4,P14,P14-18plus4
13228,4,0,2,1,4142.035,Tri,1.63124073734649,0.957761148047699,18plus4,P14,P14-18plus4
13229,3,0,0,1,4144.0772,Penta,0.354657798428173,0.957761148047699,18plus4,P14,P14-18plus4
13230,7,0,0,2,4146.0548,Tri,0.283478722765866,0.957761148047699,18plus4,P14,P14-18plus4
13231,4,2,0,0,4155.0666,Tetra,1.35503265154741,0.907740705876731,18plus4,P14,P14-18plus4
13232,1,0,1,1,4157.0726,Penta,0.28686301903816,0.907740705876731,18plus4,P14,P14-18plus4
13233,5,0,1,2,4159.0502,Tri,0.292269296036166,0.907740705876731,18plus4,P14,P14-18plus4
13234,2,2,1,0,4168.062,Tetra,1.234870698616,0.929512761837939,18plus4,P14,P14-18plus4
13235,6,1,1,0,4170.0662,Tri,0.948060592322054,0.929512761837939,18plus4,P14,P14-18plus4
13236,2,0,0,2,4174.1144,Penta,0.244062300562473,0.929512761837939,18plus4,P14,P14-18plus4
13237,6,0,0,3,4176.0654,Tri,0.17319147516317,0.929512761837939,18plus4,P14,P14-18plus4
13238,4,1,2,0,4183.0616,Tri,4.50958896339028,0.976835246135768,18plus4,P14,P14-18plus4
13239,3,1,0,0,4185.0506,Penta,0.233091429627639,0.976835246135768,18plus4,P14,P14-18plus4
13240,7,0,0,0,4187.0814,Tetra,0.57620556405977,0.976835246135768,18plus4,P14,P14-18plus4
13241,2,1,3,0,4196.057,Tri,19.2958493051511,0.993573707966081,18plus4,P14,P14-18plus4
13242,1,1,1,0,4198.046,Penta,2.40207459052262,0.993573707966081,18plus4,P14,P14-18plus4
13243,5,0,1,0,4200.0768,Tetra,0.964150298651328,0.993573707966081,18plus4,P14,P14-18plus4
13244,3,0,2,0,4213.0722,Tetra,13.7097360117011,0.995700299345899,18plus4,P14,P14-18plus4
13245,2,0,0,0,4215.0878,Hexa,0.150746164832686,0.995700299345899,18plus4,P14,P14-18plus4
13246,6,0,0,1,4217.092,Tetra,0.5216628846568,0.995700299345899,18plus4,P14,P14-18plus4
13247,1,0,3,0,4226.0676,Tetra,6.56724941638919,0.989178128882468,18plus4,P14,P14-18plus4
13248,7,2,0,0,4228.108,Tri,3.05486533928248,0.989178128882468,18plus4,P14,P14-18plus4
13249,4,0,1,1,4230.0874,Tetra,0.283443357193395,0.989178128882468,18plus4,P14,P14-18plus4
13250,5,2,1,0,4241.1034,Tri,10.7711691645089,0.974581550795609,18plus4,P14,P14-18plus4
13251,2,0,2,1,4243.0828,Tetra,0.0,0.974581550795609,18plus4,P14,P14-18plus4
13252,1,0,0,1,4245.125,Hexa,1.63854391824598,0.974581550795609,18plus4,P14,P14-18plus4
13253,5,0,0,2,4247.1026,Tetra,0.0,0.974581550795609,18plus4,P14,P14-18plus4
13254,3,2,2,0,4254.0988,Tri,17.2549844281434,0.997068819875178,18plus4,P14,P14-18plus4
13255,2,2,0,0,4256.0612,Penta,2.43133882597794,0.997068819875178,18plus4,P14,P14-18plus4
13256,6,1,0,0,4258.1186,Tetra,0.0,0.997068819875178,18plus4,P14,P14-18plus4
13257,3,0,1,2,4260.098,Tetra,1.07127607225285,0.997068819875178,18plus4,P14,P14-18plus4
13258,4,1,1,0,4271.114,Tetra,7.83582923119362,0.913867050425813,18plus4,P14,P14-18plus4
13259,2,1,2,0,4284.1094,Tetra,8.02472686225044,0.996220586319193,18plus4,P14,P14-18plus4
13260,1,1,0,0,4286.0984,Hexa,1.84582720955075,0.996220586319193,18plus4,P14,P14-18plus4
13261,5,0,0,0,4288.1292,Penta,1.81067182013205,0.996220586319193,18plus4,P14,P14-18plus4
13262,0,1,3,0,4297.1048,Tetra,0.404846508661657,0.989286026379198,18plus4,P14,P14-18plus4
13263,4,0,3,0,4299.109,Tri,4.00127894651132,0.989286026379198,18plus4,P14,P14-18plus4
13264,3,0,1,0,4301.1246,Penta,15.8820507760979,0.989286026379198,18plus4,P14,P14-18plus4
13265,4,3,1,0,4312.1406,Tri,1.14004544737775,0.992206660274703,18plus4,P14,P14-18plus4
13266,1,0,2,0,4314.12,Penta,8.32034171586223,0.992206660274703,18plus4,P14,P14-18plus4
13267,5,0,2,1,4316.1242,Tri,0.737249875731017,0.992206660274703,18plus4,P14,P14-18plus4
13268,4,0,0,1,4318.1664,Penta,0.944953019032975,0.992206660274703,18plus4,P14,P14-18plus4
13269,5,2,0,0,4329.1558,Tetra,2.33561471778608,0.938103066728516,18plus4,P14,P14-18plus4
13270,2,0,1,1,4331.1618,Penta,0.0618953148900797,0.938103066728516,18plus4,P14,P14-18plus4
13271,6,0,1,2,4333.1394,Tri,0.358317876381935,0.938103066728516,18plus4,P14,P14-18plus4
13272,3,2,1,0,4342.1512,Tetra,3.33323769514091,0.962738924280333,18plus4,P14,P14-18plus4
13273,5,1,2,0,4357.1508,Tri,1.62928655645176,0.969859990713165,18plus4,P14,P14-18plus4
13274,4,1,0,0,4359.1398,Penta,0.328647221291337,0.969859990713165,18plus4,P14,P14-18plus4
13275,8,0,0,0,4361.1706,Tetra,0.281899268626107,0.969859990713165,18plus4,P14,P14-18plus4
13276,3,1,3,0,4370.1462,Tri,1.38421071972326,0.983711030270921,18plus4,P14,P14-18plus4
13277,2,1,1,0,4372.1352,Penta,1.14562474431225,0.983711030270921,18plus4,P14,P14-18plus4
13278,6,0,1,0,4374.166,Tetra,1.04013659911508,0.983711030270921,18plus4,P14,P14-18plus4
13279,0,1,2,0,4385.1306,Penta,0.701753062062077,0.983183878299389,18plus4,P14,P14-18plus4
13280,4,0,2,0,4387.1614,Tetra,2.20891173222724,0.983183878299389,18plus4,P14,P14-18plus4
13281,3,0,0,0,4389.177,Hexa,1.15871291834385,0.983183878299389,18plus4,P14,P14-18plus4
13282,7,0,0,1,4391.1812,Tetra,0.222265659532053,0.983183878299389,18plus4,P14,P14-18plus4
13283,2,0,3,0,4400.1568,Tetra,4.6913272132913,0.993204116475124,18plus4,P14,P14-18plus4
13284,1,0,1,0,4402.1724,Hexa,6.3349492142616,0.993204116475124,18plus4,P14,P14-18plus4
13285,5,0,1,1,4404.1766,Tetra,0.0,0.993204116475124,18plus4,P14,P14-18plus4
13286,0,0,4,0,4413.1522,Tetra,2.22343760020829,0.986151285897591,18plus4,P14,P14-18plus4
13287,6,2,1,0,4415.1926,Tri,0.980112787689215,0.986151285897591,18plus4,P14,P14-18plus4
13288,3,0,2,1,4417.172,Tetra,0.83010722899186,0.986151285897591,18plus4,P14,P14-18plus4
13289,2,0,0,1,4419.2142,Hexa,0.453928266715415,0.986151285897591,18plus4,P14,P14-18plus4
13290,6,0,0,2,4421.1918,Tetra,0.169742616638931,0.986151285897591,18plus4,P14,P14-18plus4
13291,4,2,2,0,4428.188,Tri,1.49210263433223,0.974691859094062,18plus4,P14,P14-18plus4
13292,3,2,0,0,4430.1504,Penta,0.508652586525213,0.974691859094062,18plus4,P14,P14-18plus4
13293,7,1,0,0,4432.2078,Tetra,1.00954310587418,0.974691859094062,18plus4,P14,P14-18plus4
13294,4,0,1,2,4434.1872,Tetra,0.108312579091171,0.974691859094062,18plus4,P14,P14-18plus4
13295,1,2,1,0,4443.1458,Penta,0.999704290445354,0.994845380396862,18plus4,P14,P14-18plus4
13296,5,1,1,0,4445.2032,Tetra,2.76328355141941,0.994845380396862,18plus4,P14,P14-18plus4
13297,2,0,2,2,4447.1826,Tetra,0.183311363728574,0.994845380396862,18plus4,P14,P14-18plus4
13298,5,0,0,3,4451.2024,Tetra,0.366410851499654,0.994845380396862,18plus4,P14,P14-18plus4
13299,3,1,2,0,4458.1986,Tetra,5.32737130393731,0.997196784745361,18plus4,P14,P14-18plus4
13300,2,1,0,0,4460.1876,Hexa,1.28471453309198,0.997196784745361,18plus4,P14,P14-18plus4
13301,6,0,0,0,4462.2184,Penta,0.906991797952207,0.997196784745361,18plus4,P14,P14-18plus4
13302,3,0,1,3,4464.1978,Tetra,0.248254826814789,0.997196784745361,18plus4,P14,P14-18plus4
13303,1,1,3,0,4471.194,Tetra,1.62038588411773,0.985880316727618,18plus4,P14,P14-18plus4
13304,7,3,0,0,4473.2344,Tri,2.23378567340707,0.985880316727618,18plus4,P14,P14-18plus4
13305,4,0,1,0,4475.2138,Penta,15.0879526341787,0.985880316727618,18plus4,P14,P14-18plus4
13306,5,3,1,0,4486.2298,Tri,1.79879241577429,0.987241286088733,18plus4,P14,P14-18plus4
13307,2,0,2,0,4488.2092,Penta,10.0843026498165,0.987241286088733,18plus4,P14,P14-18plus4
13308,5,0,0,1,4492.2556,Penta,1.37888623765998,0.987241286088733,18plus4,P14,P14-18plus4
13309,0,0,3,0,4501.2046,Penta,1.45733221774533,0.979677596569349,18plus4,P14,P14-18plus4
13310,6,2,0,0,4503.245,Tetra,1.30756668958484,0.979677596569349,18plus4,P14,P14-18plus4
13311,3,0,1,1,4505.251,Penta,0.850821661608948,0.979677596569349,18plus4,P14,P14-18plus4
13312,4,2,1,0,4516.2404,Tetra,2.34014547668601,0.984987725946867,18plus4,P14,P14-18plus4
13313,1,0,2,1,4518.2464,Penta,0.404588374223648,0.984987725946867,18plus4,P14,P14-18plus4
13314,4,0,0,2,4522.2928,Penta,0.368831417360327,0.984987725946867,18plus4,P14,P14-18plus4
13315,2,2,2,0,4529.2358,Tetra,0.769793966278744,0.93965788247661,18plus4,P14,P14-18plus4
13316,1,2,0,0,4531.1982,Hexa,0.289956904056979,0.93965788247661,18plus4,P14,P14-18plus4
13317,5,1,0,0,4533.229,Penta,0.487301484728275,0.93965788247661,18plus4,P14,P14-18plus4
13318,9,0,0,0,4535.2598,Tetra,0.243786144298564,0.93965788247661,18plus4,P14,P14-18plus4
13319,4,1,3,0,4544.2354,Tri,0.648107138414202,0.98606375866542,18plus4,P14,P14-18plus4
13320,3,1,1,0,4546.2244,Penta,1.40856211234937,0.98606375866542,18plus4,P14,P14-18plus4
13321,7,0,1,0,4548.2552,Tetra,0.498778336561392,0.98606375866542,18plus4,P14,P14-18plus4
13322,3,0,0,3,4552.33,Penta,0.204142864690503,0.98606375866542,18plus4,P14,P14-18plus4
13323,5,0,2,0,4561.2506,Tetra,1.37482939021882,0.981747579482049,18plus4,P14,P14-18plus4
13324,4,0,0,0,4563.2662,Hexa,1.19172430412945,0.981747579482049,18plus4,P14,P14-18plus4
13325,8,0,0,1,4565.2704,Tetra,0.128459140680085,0.981747579482049,18plus4,P14,P14-18plus4
13326,3,0,3,0,4574.246,Tetra,1.74825730117134,0.995914681541088,18plus4,P14,P14-18plus4
13327,2,0,1,0,4576.2616,Hexa,6.29156677349181,0.995914681541088,18plus4,P14,P14-18plus4
13328,6,0,1,1,4578.2658,Tetra,0.0,0.995914681541088,18plus4,P14,P14-18plus4
13329,1,0,4,0,4587.2414,Tetra,1.79379539498397,0.992663448360815,18plus4,P14,P14-18plus4
13330,0,0,2,0,4589.257,Hexa,0.43589202153755,0.992663448360815,18plus4,P14,P14-18plus4
13331,4,0,2,1,4591.2612,Tetra,0.758379080744619,0.992663448360815,18plus4,P14,P14-18plus4
13332,3,0,0,1,4593.3034,Hexa,0.538407797325338,0.992663448360815,18plus4,P14,P14-18plus4
13333,7,0,0,2,4595.281,Tetra,0.0068411266824453,0.992663448360815,18plus4,P14,P14-18plus4
13334,5,2,2,0,4602.2772,Tri,0.625382902390291,0.928853151467509,18plus4,P14,P14-18plus4
13335,4,2,0,0,4604.2396,Penta,0.453597104892337,0.928853151467509,18plus4,P14,P14-18plus4
13336,8,1,0,0,4606.297,Tetra,0.339775925935766,0.928853151467509,18plus4,P14,P14-18plus4
13337,5,0,1,2,4608.2764,Tetra,0.235344361890762,0.928853151467509,18plus4,P14,P14-18plus4
13338,2,2,1,0,4617.235,Penta,0.657198076875616,0.981758608866045,18plus4,P14,P14-18plus4
13339,6,1,1,0,4619.2924,Tetra,1.55629153823619,0.981758608866045,18plus4,P14,P14-18plus4
13340,3,0,2,2,4621.2718,Tetra,0.0340064172758614,0.981758608866045,18plus4,P14,P14-18plus4
13341,2,0,0,2,4623.3406,Hexa,0.118482880929312,0.981758608866045,18plus4,P14,P14-18plus4
13342,6,0,0,3,4625.2916,Tetra,0.146202244287029,0.981758608866045,18plus4,P14,P14-18plus4
13343,4,1,2,0,4632.2878,Tetra,2.36959640029476,0.971334807795152,18plus4,P14,P14-18plus4
13344,3,1,0,0,4634.2768,Hexa,0.166491652123365,0.971334807795152,18plus4,P14,P14-18plus4
13345,7,0,0,0,4636.3076,Penta,0.421772281786035,0.971334807795152,18plus4,P14,P14-18plus4
13346,4,0,1,3,4638.287,Tetra,0.141481436536481,0.971334807795152,18plus4,P14,P14-18plus4
13347,2,1,3,0,4645.2832,Tetra,1.91284090567013,0.984700502417762,18plus4,P14,P14-18plus4
13348,1,1,1,0,4647.2722,Hexa,1.48409262972972,0.984700502417762,18plus4,P14,P14-18plus4
13349,5,0,1,0,4649.303,Penta,4.24797150912835,0.984700502417762,18plus4,P14,P14-18plus4
13350,5,0,0,4,4655.3022,Tetra,0.35189793674909,0.993117812101444,18plus4,P14,P14-18plus4
13351,0,1,4,0,4658.2786,Tetra,0.490255748020526,0.993117812101444,18plus4,P14,P14-18plus4
13352,6,3,1,0,4660.319,Tri,0.0,0.993117812101444,18plus4,P14,P14-18plus4
13353,3,0,2,0,4662.2984,Penta,9.95490914395691,0.993117812101444,18plus4,P14,P14-18plus4
13354,6,0,0,1,4666.3448,Penta,0.0855426370083273,0.993117812101444,18plus4,P14,P14-18plus4
13355,1,0,3,0,4675.2938,Penta,3.47896904118536,0.987049465353836,18plus4,P14,P14-18plus4
13356,7,2,0,0,4677.3342,Tetra,1.50002982225373,0.987049465353836,18plus4,P14,P14-18plus4
13357,4,0,1,1,4679.3402,Penta,0.545204723644792,0.987049465353836,18plus4,P14,P14-18plus4
13358,5,2,1,0,4690.3296,Tetra,2.60199171907251,0.982648285210481,18plus4,P14,P14-18plus4
13359,2,0,2,1,4692.3356,Penta,0.309301938142335,0.982648285210481,18plus4,P14,P14-18plus4
13360,5,0,0,2,4696.382,Penta,0.325304922480237,0.982648285210481,18plus4,P14,P14-18plus4
13361,3,2,2,0,4703.325,Tetra,1.24682427964235,0.959804813334658,18plus4,P14,P14-18plus4
13362,2,2,0,0,4705.2874,Hexa,0.227514694367702,0.959804813334658,18plus4,P14,P14-18plus4
13363,6,1,0,0,4707.3182,Penta,0.618037860598856,0.959804813334658,18plus4,P14,P14-18plus4
13364,3,0,1,2,4709.3774,Penta,0.162658730623806,0.959804813334658,18plus4,P14,P14-18plus4
13365,1,2,3,0,4716.3204,Tetra,0.226250796543114,0.99367043155991,18plus4,P14,P14-18plus4
13366,7,4,0,0,4718.3608,Tri,0.38707167856179,0.99367043155991,18plus4,P14,P14-18plus4
13367,4,1,1,0,4720.3136,Penta,1.17053214809423,0.99367043155991,18plus4,P14,P14-18plus4
13368,8,0,1,0,4722.3444,Tetra,0.117956894765095,0.99367043155991,18plus4,P14,P14-18plus4
13369,4,0,0,3,4726.4192,Penta,0.175978246922107,0.99367043155991,18plus4,P14,P14-18plus4
13370,2,1,2,0,4733.309,Penta,1.5635034973745,0.983143761780864,18plus4,P14,P14-18plus4
13371,6,0,2,0,4735.3398,Tetra,0.913347942620605,0.983143761780864,18plus4,P14,P14-18plus4
13372,5,0,0,0,4737.3554,Hexa,0.912628496980285,0.983143761780864,18plus4,P14,P14-18plus4
13373,9,0,0,1,4739.3596,Tetra,0.113118895751319,0.983143761780864,18plus4,P14,P14-18plus4
13374,0,1,3,0,4746.3044,Penta,0.411317721685883,0.995783849615228,18plus4,P14,P14-18plus4
13375,4,0,3,0,4748.3352,Tetra,1.86229595607052,0.995783849615228,18plus4,P14,P14-18plus4
13376,3,0,1,0,4750.3508,Hexa,8.54197985459233,0.995783849615228,18plus4,P14,P14-18plus4
13377,7,0,1,1,4752.355,Tetra,0.0,0.995783849615228,18plus4,P14,P14-18plus4
13378,2,0,4,0,4761.3306,Tetra,1.08927821409698,0.997126888972357,18plus4,P14,P14-18plus4
13379,5,0,2,1,4765.3504,Tetra,0.811082351536014,0.997126888972357,18plus4,P14,P14-18plus4
13380,4,0,0,1,4767.3926,Hexa,0.0,0.997126888972357,18plus4,P14,P14-18plus4
13381,8,0,0,2,4769.3702,Tetra,0.37993149387657,0.997126888972357,18plus4,P14,P14-18plus4
13382,2,3,2,0,4774.3622,Tetra,0.346430247951394,0.949583709615555,18plus4,P14,P14-18plus4
13383,5,2,0,0,4778.3288,Penta,0.718416119502867,0.949583709615555,18plus4,P14,P14-18plus4
13384,9,1,0,0,4780.3862,Tetra,0.505894455009204,0.949583709615555,18plus4,P14,P14-18plus4
13385,6,0,1,2,4782.3656,Tetra,0.067909529115533,0.949583709615555,18plus4,P14,P14-18plus4
13386,3,2,1,0,4791.3242,Penta,0.665194677733544,0.961461888083621,18plus4,P14,P14-18plus4
13387,7,1,1,0,4793.3816,Tetra,0.619778020314143,0.961461888083621,18plus4,P14,P14-18plus4
13388,4,0,2,2,4795.361,Tetra,0.237276898394552,0.961461888083621,18plus4,P14,P14-18plus4
13389,3,0,0,2,4797.4298,Hexa,0.0,0.961461888083621,18plus4,P14,P14-18plus4
13390,7,0,0,3,4799.3808,Tetra,0.249324383632113,0.961461888083621,18plus4,P14,P14-18plus4
13391,5,1,2,0,4806.377,Tetra,1.54608321859697,0.965178866989632,18plus4,P14,P14-18plus4
13392,4,1,0,0,4808.366,Hexa,0.161159963202681,0.965178866989632,18plus4,P14,P14-18plus4
13393,8,0,0,0,4810.3968,Penta,0.0441561513711989,0.965178866989632,18plus4,P14,P14-18plus4
13394,5,0,1,3,4812.3762,Tetra,0.235755355465246,0.965178866989632,18plus4,P14,P14-18plus4
13395,3,1,3,0,4819.3724,Tetra,1.20083633176219,0.977524873547642,18plus4,P14,P14-18plus4
13396,2,1,1,0,4821.3614,Hexa,0.562866405922515,0.977524873547642,18plus4,P14,P14-18plus4
13397,6,0,1,0,4823.3922,Penta,0.528581648264069,0.977524873547642,18plus4,P14,P14-18plus4
13398,6,0,0,4,4829.3914,Tetra,0.186176975754997,0.994613138946578,18plus4,P14,P14-18plus4
13399,1,1,4,0,4832.3678,Tetra,0.300670584037306,0.994613138946578,18plus4,P14,P14-18plus4
13400,0,1,2,0,4834.3568,Hexa,0.0451839026012321,0.994613138946578,18plus4,P14,P14-18plus4
13401,4,0,2,0,4836.3876,Penta,4.50349756916436,0.994613138946578,18plus4,P14,P14-18plus4
13402,7,0,0,1,4840.434,Penta,0.253712544119809,0.994613138946578,18plus4,P14,P14-18plus4
13403,2,0,3,0,4849.383,Penta,3.0826551149162,0.995328515415433,18plus4,P14,P14-18plus4
13404,8,2,0,0,4851.4234,Tetra,2.08917757135225,0.995328515415433,18plus4,P14,P14-18plus4
13405,5,0,1,1,4853.4294,Penta,0.207680648587721,0.995328515415433,18plus4,P14,P14-18plus4
13406,0,0,4,0,4862.3784,Penta,0.68813522551288,0.98490628490296,18plus4,P14,P14-18plus4
13407,6,2,1,0,4864.4188,Tetra,1.28057066965952,0.98490628490296,18plus4,P14,P14-18plus4
13408,3,0,2,1,4866.4248,Penta,0.599351199112429,0.98490628490296,18plus4,P14,P14-18plus4
13409,6,0,0,2,4870.4712,Penta,0.324058134417436,0.98490628490296,18plus4,P14,P14-18plus4
13410,4,2,2,0,4877.4142,Tetra,1.41483358010703,0.966759795925387,18plus4,P14,P14-18plus4
13411,3,2,0,0,4879.3766,Hexa,0.291186244496552,0.966759795925387,18plus4,P14,P14-18plus4
13412,7,1,0,0,4881.4074,Penta,0.462411059376474,0.966759795925387,18plus4,P14,P14-18plus4
13413,4,0,1,2,4883.4666,Penta,0.160644532929085,0.966759795925387,18plus4,P14,P14-18plus4
13414,2,2,3,0,4890.4096,Tetra,0.247475327211762,0.988654316309023,18plus4,P14,P14-18plus4
13415,1,2,1,0,4892.372,Hexa,0.375175655377758,0.988654316309023,18plus4,P14,P14-18plus4
13416,5,1,1,0,4894.4028,Penta,0.759422235523612,0.988654316309023,18plus4,P14,P14-18plus4
13417,2,0,2,2,4896.462,Penta,0.161546366768392,0.988654316309023,18plus4,P14,P14-18plus4
13418,5,0,0,3,4900.5084,Penta,0.105267030788555,0.988654316309023,18plus4,P14,P14-18plus4
13419,3,1,2,0,4907.3982,Penta,1.58583632631177,0.965715436370602,18plus4,P14,P14-18plus4
13420,7,0,2,0,4909.429,Tetra,0.378819511687318,0.965715436370602,18plus4,P14,P14-18plus4
13421,6,0,0,0,4911.4446,Hexa,0.620509473434827,0.965715436370602,18plus4,P14,P14-18plus4
13422,3,0,1,3,4913.5038,Penta,0.0589469517330048,0.965715436370602,18plus4,P14,P14-18plus4
13423,1,1,3,0,4920.3936,Penta,1.0137602624412,0.99913676333228,18plus4,P14,P14-18plus4
13424,5,0,3,0,4922.4244,Tetra,1.23867109974587,0.99913676333228,18plus4,P14,P14-18plus4
13425,4,0,1,0,4924.44,Hexa,9.71919917726471,0.99913676333228,18plus4,P14,P14-18plus4
13426,8,0,1,1,4926.4442,Tetra,0.0,0.99913676333228,18plus4,P14,P14-18plus4
13427,4,0,0,4,4930.5456,Penta,0.633138436009952,0.99913676333228,18plus4,P14,P14-18plus4
13428,3,0,4,0,4935.4198,Tetra,1.62250157073199,0.993414298631099,18plus4,P14,P14-18plus4
13429,2,0,2,0,4937.4354,Hexa,5.66222647511761,0.993414298631099,18plus4,P14,P14-18plus4
13430,6,0,2,1,4939.4396,Tetra,0.76464849305901,0.993414298631099,18plus4,P14,P14-18plus4
13431,5,0,0,1,4941.4818,Hexa,0.0,0.993414298631099,18plus4,P14,P14-18plus4
13432,9,0,0,2,4943.4594,Tetra,0.428609936672812,0.993414298631099,18plus4,P14,P14-18plus4
